"trading_symbol","record_time","open","high","low","close","d_vwap","volume"
SBIN,2021-10-14 00:00:00.000,482.0,493.9,482.0,490.6,,11466700420
SBIN,2021-10-18 00:00:00.000,494.0,501.0,491.7,497.95,,9972248131
SBIN,2021-10-19 00:00:00.000,500.35,504.2,483.25,488.2,,10249603941
SBIN,2021-10-20 00:00:00.000,488.8,507.5,483.1,499.9,,17033273637
SBIN,2021-10-21 00:00:00.000,504.9,506.5,491.75,502.95,,10411257992
SBIN,2021-10-22 00:00:00.000,504.6,508.7,500.0,502.95,,12140356949
SBIN,2021-10-25 00:00:00.000,506.5,515.45,497.85,506.5,,18119425930
SBIN,2021-10-26 00:00:00.000,507.6,518.2,507.6,512.55,,10837079011
SBIN,2021-10-27 00:00:00.000,513.7,526.85,512.75,519.15,,15353990567
SBIN,2021-10-28 00:00:00.000,519.6,520.55,497.6,501.35,,14314957500
SBIN,2021-10-29 00:00:00.000,501.5,512.65,488.4,502.15,,15762555972
SBIN,2021-11-01 00:00:00.000,508.5,516.95,501.0,515.7,,10535440180
SBIN,2021-11-02 00:00:00.000,514.8,525.0,512.05,521.7,,13914285754
SBIN,2021-11-03 00:00:00.000,524.0,542.3,515.2,527.65,,42789906386
SBIN,2021-11-04 00:00:00.000,531.5,535.9,528.05,530.45,,5213460590
SBIN,2021-11-09 00:00:00.000,526.25,532.0,522.2,529.15,,13446603286
SBIN,2021-11-10 00:00:00.000,525.55,528.5,521.5,524.4,,8296660439
SBIN,2021-11-11 00:00:00.000,522.85,522.85,507.1,509.6,,11864947886
SBIN,2021-11-12 00:00:00.000,512.0,513.0,502.7,511.35,,10096685241
SBIN,2021-11-15 00:00:00.000,512.4,515.9,505.5,506.55,,6785900980
SBIN,2021-11-16 00:00:00.000,507.4,507.4,493.5,495.1,,9775879787
SBIN,2021-11-17 00:00:00.000,493.85,505.4,491.0,498.15,,10250837191
SBIN,2021-11-18 00:00:00.000,499.1,506.2,492.3,503.8,,11251912236
SBIN,2021-11-22 00:00:00.000,506.0,506.0,477.5,486.4,,14084766587
SBIN,2021-11-23 00:00:00.000,485.25,495.4,480.0,493.05,,9803758522
SBIN,2021-11-24 00:00:00.000,495.8,500.0,489.05,493.15,,6929791181
SBIN,2021-11-25 00:00:00.000,490.0,495.45,486.3,490.55,,6340926156
SBIN,2021-11-26 00:00:00.000,486.25,487.9,467.1,470.5,,12495659021
SBIN,2021-11-29 00:00:00.000,470.0,477.75,454.3,465.1,,10481942196
SBIN,2021-11-30 00:00:00.000,468.0,477.25,458.0,460.55,,10759512051
SBIN,2021-12-01 00:00:00.000,464.45,477.25,464.0,475.3,,8073474431
SBIN,2021-12-02 00:00:00.000,474.5,478.15,470.95,477.0,,6153583483
SBIN,2021-12-03 00:00:00.000,475.75,481.5,470.05,473.15,,7925628413
SBIN,2021-12-06 00:00:00.000,473.15,477.0,463.8,465.3,,6757642220
SBIN,2021-12-07 00:00:00.000,469.2,479.7,469.2,476.7,,6482189411
SBIN,2021-12-08 00:00:00.000,480.9,492.4,480.25,491.55,,9942865186
SBIN,2021-12-09 00:00:00.000,492.3,493.5,486.1,488.65,,6142560356
SBIN,2021-12-10 00:00:00.000,488.5,495.95,484.4,494.7,,6493375283
SBIN,2021-12-13 00:00:00.000,497.75,500.45,486.35,487.8,,6931947610
SBIN,2021-12-14 00:00:00.000,486.0,490.35,481.8,488.55,,5665850328
SBIN,2021-12-15 00:00:00.000,490.0,491.0,483.5,484.8,,4210628131
SBIN,2021-12-16 00:00:00.000,488.35,490.55,478.25,481.15,,5363030503
SBIN,2021-12-17 00:00:00.000,480.05,481.4,466.5,467.8,,5958794560
SBIN,2021-12-20 00:00:00.000,459.0,464.0,443.0,449.2,,10043653287
SBIN,2021-12-21 00:00:00.000,457.05,458.25,444.5,446.0,,7512089959
SBIN,2021-12-22 00:00:00.000,450.0,457.3,449.0,455.85,,5944255120
SBIN,2021-12-23 00:00:00.000,461.0,465.0,457.75,461.8,,6678004894
SBIN,2021-12-24 00:00:00.000,462.6,463.6,452.2,456.95,,6033444238
SBIN,2021-12-27 00:00:00.000,453.7,460.5,450.55,458.05,,4044023093
SBIN,2021-12-28 00:00:00.000,461.2,462.9,459.05,461.2,,4072492143
SBIN,2021-12-29 00:00:00.000,461.0,462.15,451.4,454.4,,5380869114
SBIN,2021-12-30 00:00:00.000,452.75,454.9,448.5,451.7,,13045096929
SBIN,2021-12-31 00:00:00.000,454.25,461.4,453.1,460.45,,4593371922
SBIN,2022-01-03 00:00:00.000,462.0,472.0,460.1,470.8,467.17,13124509
SBIN,2022-01-04 00:00:00.000,472.5,484.7,471.05,483.5,479.89,23296671
SBIN,2022-01-05 00:00:00.000,481.9,495.0,479.15,492.4,489.5,24694169
SBIN,2022-01-06 00:00:00.000,487.7,494.4,485.4,491.7,490.44,18190843
SBIN,2022-01-07 00:00:00.000,493.45,501.95,489.45,491.25,495.38,22746330
SBIN,2022-01-10 00:00:00.000,493.35,504.95,492.5,503.65,499.62,15832274
SBIN,2022-01-11 00:00:00.000,503.0,507.8,499.25,505.95,504.2,16107950
SBIN,2022-01-12 00:00:00.000,509.9,513.5,508.5,510.25,511.05,14489616
SBIN,2022-01-13 00:00:00.000,510.0,512.85,507.0,511.35,510.36,10450974
SBIN,2022-01-14 00:00:00.000,509.0,510.35,505.15,508.35,507.82,8724574
SBIN,2022-01-17 00:00:00.000,508.0,518.9,507.55,514.0,515.37,17422211
SBIN,2022-01-18 00:00:00.000,514.0,517.45,505.0,506.8,512.7,12592506
SBIN,2022-01-19 00:00:00.000,505.0,517.65,500.3,515.8,508.61,16079457
SBIN,2022-01-20 00:00:00.000,516.0,519.15,508.0,511.4,513.81,17724642
SBIN,2022-01-21 00:00:00.000,505.3,507.5,498.0,502.7,503.16,16947941
SBIN,2022-01-24 00:00:00.000,502.4,506.8,488.0,494.15,497.31,20233933
SBIN,2022-01-27 00:00:00.000,503.55,530.85,503.2,528.95,520.47,35409230
SBIN,2022-01-28 00:00:00.000,534.0,536.4,521.4,523.45,529.78,24715250
SBIN,2022-01-31 00:00:00.000,529.0,540.9,527.05,538.3,535.63,28674232
SBIN,2022-02-01 00:00:00.000,543.95,543.95,520.0,532.3,533.59,32245356
SBIN,2022-02-02 00:00:00.000,536.65,544.25,531.35,539.8,536.94,21661864
SBIN,2022-02-03 00:00:00.000,537.15,544.7,537.15,540.1,540.99,22717677
SBIN,2022-02-04 00:00:00.000,542.15,546.4,527.3,530.3,535.9,25332894
SBIN,2022-02-07 00:00:00.000,531.9,549.0,525.25,533.25,538.29,52289545
SBIN,2022-02-08 00:00:00.000,535.5,537.65,519.0,531.35,528.4,26567546
SBIN,2022-02-09 00:00:00.000,534.95,536.5,527.75,535.25,532.72,14856155
SBIN,2022-02-10 00:00:00.000,537.1,543.95,534.4,540.55,540.35,18659370
SBIN,2022-02-11 00:00:00.000,536.25,537.7,527.1,529.6,532.27,14607095
SBIN,2022-02-14 00:00:00.000,515.0,515.6,499.7,501.4,508.66,26153332
SBIN,2022-02-15 00:00:00.000,502.0,526.85,497.1,524.8,510.42,23842951
SBIN,2022-02-16 00:00:00.000,526.5,528.0,514.0,516.7,519.94,19773807
SBIN,2022-02-17 00:00:00.000,520.0,520.0,511.15,512.95,515.23,16408356
SBIN,2022-02-18 00:00:00.000,510.1,520.9,510.1,515.3,515.84,15111223
SBIN,2022-02-21 00:00:00.000,511.55,517.5,504.65,511.85,511.82,16866932
SBIN,2022-02-22 00:00:00.000,500.9,505.3,495.5,498.4,500.1,27108772
SBIN,2022-02-23 00:00:00.000,503.0,505.35,497.25,498.7,501.32,13899433
SBIN,2022-02-24 00:00:00.000,480.0,487.95,468.0,472.65,479.75,32356037
SBIN,2022-02-25 00:00:00.000,480.0,491.9,479.3,482.95,485.29,21792287
SBIN,2022-02-28 00:00:00.000,476.9,485.3,473.1,483.2,479.74,18069367
SBIN,2022-03-02 00:00:00.000,478.0,479.8,467.0,474.25,473.1,22003848
SBIN,2022-03-03 00:00:00.000,480.0,483.4,464.6,467.4,470.45,20358590
SBIN,2022-03-04 00:00:00.000,460.3,470.9,457.65,461.95,464.01,20684268
SBIN,2022-03-07 00:00:00.000,447.5,453.95,433.45,440.3,439.85,33720472
SBIN,2022-03-08 00:00:00.000,438.0,442.1,425.0,440.3,434.44,42510207
SBIN,2022-03-09 00:00:00.000,442.0,454.3,438.55,451.7,445.45,32331325
SBIN,2022-03-10 00:00:00.000,469.9,476.65,461.65,468.7,469.95,34553299
SBIN,2022-03-11 00:00:00.000,466.4,474.8,462.0,470.35,470.21,22091309
SBIN,2022-03-14 00:00:00.000,471.0,486.0,470.55,485.15,480.43,27750689
SBIN,2022-03-15 00:00:00.000,489.0,490.5,480.65,485.85,485.62,27204899
SBIN,2022-03-16 00:00:00.000,493.0,494.3,489.4,492.75,492.21,16211288
SBIN,2022-03-17 00:00:00.000,499.0,503.5,498.3,501.9,501.29,22947673
SBIN,2022-03-21 00:00:00.000,502.0,502.0,489.0,490.6,493.32,19064060
SBIN,2022-03-22 00:00:00.000,490.6,495.8,477.25,493.7,486.29,26157969
SBIN,2022-03-23 00:00:00.000,498.5,502.4,489.2,490.65,495.13,15800195
SBIN,2022-03-24 00:00:00.000,485.0,494.8,483.5,487.1,489.44,18174877
SBIN,2022-03-25 00:00:00.000,491.75,493.3,486.6,490.7,490.04,11541196
SBIN,2022-03-28 00:00:00.000,490.95,498.6,481.95,497.5,491.67,16738684
SBIN,2022-03-29 00:00:00.000,500.0,501.4,491.7,495.0,496.03,14301429
SBIN,2022-03-30 00:00:00.000,499.3,500.4,492.3,494.3,496.58,16461225
SBIN,2022-03-31 00:00:00.000,494.3,497.55,492.2,493.55,494.45,10240982
SBIN,2022-04-01 00:00:00.000,491.0,509.75,491.0,508.2,503.37,18527226
SBIN,2022-04-04 00:00:00.000,509.3,514.9,506.0,512.4,511.42,16257176
SBIN,2022-04-05 00:00:00.000,514.4,516.4,507.7,509.4,512.46,13602384
SBIN,2022-04-06 00:00:00.000,507.0,515.2,506.0,513.95,510.73,13738275
SBIN,2022-04-07 00:00:00.000,510.05,519.9,510.05,514.95,515.08,19620958
SBIN,2022-04-08 00:00:00.000,519.5,519.5,512.35,516.1,516.11,13572638
SBIN,2022-04-11 00:00:00.000,513.5,522.0,513.2,514.9,518.25,12370288
SBIN,2022-04-12 00:00:00.000,512.75,516.7,504.35,512.85,510.3,14460680
SBIN,2022-04-13 00:00:00.000,514.3,520.9,513.75,517.7,517.08,15440525
SBIN,2022-04-18 00:00:00.000,512.0,515.0,504.0,509.5,509.48,14492183
SBIN,2022-04-19 00:00:00.000,513.25,520.95,505.1,511.8,515.99,20362934
SBIN,2022-04-20 00:00:00.000,512.0,513.7,507.0,509.3,510.2,11881305
SBIN,2022-04-21 00:00:00.000,513.4,518.0,512.2,516.3,515.24,10035638
SBIN,2022-04-22 00:00:00.000,512.9,513.5,499.0,500.6,505.07,16760456
SBIN,2022-04-25 00:00:00.000,495.0,499.2,490.05,494.75,495.06,14057444
SBIN,2022-04-26 00:00:00.000,499.0,507.9,498.45,505.5,504.31,12137213
SBIN,2022-04-27 00:00:00.000,500.0,502.8,491.85,497.25,496.78,12367342
SBIN,2022-04-28 00:00:00.000,499.15,510.0,496.5,507.5,503.04,12154792
SBIN,2022-04-29 00:00:00.000,508.1,512.5,494.0,496.3,503.59,12894773
SBIN,2022-05-02 00:00:00.000,492.65,495.0,481.3,491.0,487.35,18590895
SBIN,2022-05-04 00:00:00.000,492.0,496.45,477.5,479.65,487.2,14645323
SBIN,2022-05-05 00:00:00.000,485.0,494.0,478.65,480.0,487.16,14130385
SBIN,2022-05-06 00:00:00.000,471.0,486.1,471.0,483.95,478.71,16710020
SBIN,2022-05-09 00:00:00.000,477.1,483.7,473.8,475.9,477.81,13544947
SBIN,2022-05-10 00:00:00.000,477.0,482.55,473.5,475.2,477.99,10884328
SBIN,2022-05-11 00:00:00.000,475.25,479.0,463.65,476.55,471.45,14771351
SBIN,2022-05-12 00:00:00.000,473.0,473.0,456.35,462.65,462.77,18947096
SBIN,2022-05-13 00:00:00.000,469.45,477.0,439.75,444.65,461.88,61403008
SBIN,2022-05-16 00:00:00.000,445.0,461.5,438.85,455.0,454.93,27940958
SBIN,2022-05-17 00:00:00.000,458.3,469.65,456.15,467.3,462.65,16880698
SBIN,2022-05-18 00:00:00.000,467.9,468.6,457.1,458.0,463.11,15644497
SBIN,2022-05-19 00:00:00.000,449.05,450.0,444.45,447.5,447.36,14201420
SBIN,2022-05-20 00:00:00.000,454.85,464.0,454.15,462.4,460.64,13596860
SBIN,2022-05-23 00:00:00.000,463.1,471.4,459.5,460.9,465.61,13499415
SBIN,2022-05-24 00:00:00.000,462.4,466.8,460.2,462.05,463.29,17175179
SBIN,2022-05-25 00:00:00.000,461.0,464.45,452.05,454.1,458.77,12728644
SBIN,2022-05-26 00:00:00.000,456.85,470.1,452.5,468.9,460.09,17055257
SBIN,2022-05-27 00:00:00.000,471.4,475.0,467.5,468.95,470.69,10977001
SBIN,2022-05-30 00:00:00.000,473.0,476.9,471.1,474.6,474.04,9365470
SBIN,2022-05-31 00:00:00.000,474.0,476.4,465.0,468.1,471.12,15441579
SBIN,2022-06-01 00:00:00.000,468.0,472.0,464.7,468.3,468.69,9424008
SBIN,2022-06-02 00:00:00.000,466.9,472.35,466.15,469.85,469.68,9370989
SBIN,2022-06-03 00:00:00.000,473.25,475.5,463.5,464.5,470.15,11306291
SBIN,2022-06-06 00:00:00.000,464.2,465.6,456.5,463.7,461.88,10661432
SBIN,2022-06-07 00:00:00.000,461.85,465.95,460.5,463.4,462.95,7672515
SBIN,2022-06-08 00:00:00.000,466.6,475.55,463.2,471.3,470.58,17168871
SBIN,2022-06-09 00:00:00.000,468.95,470.9,462.45,466.95,465.94,12635601
SBIN,2022-06-10 00:00:00.000,462.0,464.15,458.6,461.85,461.6,8621104
SBIN,2022-06-13 00:00:00.000,454.0,454.05,442.1,445.85,446.07,13426836
SBIN,2022-06-14 00:00:00.000,445.0,449.25,443.35,448.1,446.47,11351101
SBIN,2022-06-15 00:00:00.000,448.95,455.45,448.6,451.35,452.6,9920926
SBIN,2022-06-16 00:00:00.000,455.15,457.75,440.15,441.6,448.44,10780703
SBIN,2022-06-17 00:00:00.000,440.0,447.55,437.25,441.0,443.05,14326050
SBIN,2022-06-20 00:00:00.000,441.5,443.45,430.7,434.7,436.85,12368534
SBIN,2022-06-21 00:00:00.000,439.5,454.95,437.6,450.75,447.76,13801891
SBIN,2022-06-22 00:00:00.000,448.75,451.2,444.65,447.65,447.71,11066447
SBIN,2022-06-23 00:00:00.000,449.0,456.45,446.0,451.4,451.63,12229833
SBIN,2022-06-24 00:00:00.000,455.8,460.35,453.2,454.25,455.97,10833364
SBIN,2022-06-27 00:00:00.000,459.95,464.85,458.05,461.2,461.18,9509175
SBIN,2022-06-28 00:00:00.000,458.9,465.75,458.0,464.25,462.78,13261290
SBIN,2022-06-29 00:00:00.000,460.0,462.7,458.0,459.1,460.55,11800876
SBIN,2022-06-30 00:00:00.000,459.0,469.3,458.6,465.9,465.57,16926328
SBIN,2022-07-01 00:00:00.000,463.35,468.8,460.55,466.85,465.07,9405495
SBIN,2022-07-04 00:00:00.000,466.85,474.15,466.85,473.45,470.57,9186358
SBIN,2022-07-05 00:00:00.000,475.15,480.0,471.0,472.15,475.99,12003244
SBIN,2022-07-06 00:00:00.000,475.15,481.0,473.9,479.95,478.18,12059857
SBIN,2022-07-07 00:00:00.000,484.0,488.25,481.6,486.75,485.27,11497832
SBIN,2022-07-08 00:00:00.000,489.0,489.9,485.15,488.55,487.44,9057231
SBIN,2022-07-11 00:00:00.000,485.0,491.3,485.0,488.2,488.75,7704792
SBIN,2022-07-12 00:00:00.000,485.0,491.35,483.1,484.95,488.66,7364457
SBIN,2022-07-13 00:00:00.000,487.75,492.45,484.55,486.5,488.27,8208853
SBIN,2022-07-14 00:00:00.000,486.6,488.9,476.8,479.35,482.03,9385630
SBIN,2022-07-15 00:00:00.000,482.55,484.4,474.7,479.1,478.3,6945602
SBIN,2022-07-18 00:00:00.000,484.55,491.5,482.1,490.3,487.33,9934786
SBIN,2022-07-19 00:00:00.000,488.0,498.55,488.0,497.95,494.57,11724183
SBIN,2022-07-20 00:00:00.000,501.0,510.6,500.4,508.6,507.48,19280117
SBIN,2022-07-21 00:00:00.000,509.8,513.4,506.75,512.05,511.48,13814893
SBIN,2022-07-22 00:00:00.000,513.45,520.2,511.2,513.7,516.23,14699129
SBIN,2022-07-25 00:00:00.000,513.4,519.0,509.15,517.8,514.4,10229778
SBIN,2022-07-26 00:00:00.000,517.7,520.8,513.1,514.2,516.44,8862656
SBIN,2022-07-27 00:00:00.000,515.3,529.95,512.25,528.2,522.16,15101546
SBIN,2022-07-28 00:00:00.000,533.2,537.5,529.55,532.45,532.51,12160734
SBIN,2022-07-29 00:00:00.000,535.05,537.0,526.75,528.35,529.82,11921058
SBIN,2022-08-01 00:00:00.000,529.05,535.0,526.4,533.75,532.31,8295631
SBIN,2022-08-02 00:00:00.000,531.9,544.9,531.1,542.1,541.38,16845027
SBIN,2022-08-03 00:00:00.000,541.9,546.4,534.65,540.85,542.04,24262125
SBIN,2022-08-04 00:00:00.000,543.65,544.0,524.2,533.25,532.95,18072293
SBIN,2022-08-05 00:00:00.000,535.55,542.9,529.0,531.05,537.29,21110734
SBIN,2022-08-08 00:00:00.000,524.0,524.0,513.85,520.4,518.01,32566317
SBIN,2022-08-10 00:00:00.000,521.55,523.5,513.4,514.7,516.46,16904151
SBIN,2022-08-11 00:00:00.000,520.0,526.0,517.2,524.75,521.76,13862195
SBIN,2022-08-12 00:00:00.000,525.7,531.8,525.15,530.7,529.76,12154012
SBIN,2022-08-16 00:00:00.000,533.3,533.85,525.0,525.95,527.74,10721167
SBIN,2022-08-17 00:00:00.000,528.85,530.55,524.35,528.15,526.89,12054183
SBIN,2022-08-18 00:00:00.000,526.85,534.8,526.2,532.35,531.57,9013662
SBIN,2022-08-19 00:00:00.000,532.0,533.65,518.5,520.35,523.18,11087222
SBIN,2022-08-22 00:00:00.000,519.0,519.9,510.0,511.3,513.09,9676954
SBIN,2022-08-23 00:00:00.000,508.25,524.0,508.25,521.9,517.45,8597965
SBIN,2022-08-24 00:00:00.000,519.0,523.0,512.3,519.3,517.9,11930650
SBIN,2022-08-25 00:00:00.000,521.95,528.3,518.5,520.4,523.9,15473450
SBIN,2022-08-26 00:00:00.000,523.8,529.5,522.2,523.8,525.17,12855886
SBIN,2022-08-29 00:00:00.000,511.3,517.0,508.75,514.85,513.62,9421339
SBIN,2022-08-30 00:00:00.000,518.2,532.5,517.95,531.25,528.36,14835308
SBIN,2022-09-01 00:00:00.000,522.25,540.9,522.25,533.3,535.06,16670228
SBIN,2022-09-02 00:00:00.000,537.0,537.85,531.25,536.7,535.36,10017930
SBIN,2022-09-05 00:00:00.000,537.0,540.8,536.3,538.9,539.17,7819994
SBIN,2022-09-06 00:00:00.000,538.0,542.7,534.1,537.8,539.43,8657868
SBIN,2022-09-07 00:00:00.000,534.4,537.45,531.55,532.85,534.25,8445359
SBIN,2022-09-08 00:00:00.000,536.0,546.3,535.5,544.65,541.55,12240707
SBIN,2022-09-09 00:00:00.000,549.65,557.0,548.0,553.35,553.57,18587927
SBIN,2022-09-12 00:00:00.000,554.9,558.6,551.25,554.9,555.63,9677415
SBIN,2022-09-13 00:00:00.000,560.0,560.0,553.75,558.0,557.73,16707275
SBIN,2022-09-14 00:00:00.000,550.0,574.85,549.25,571.75,567.79,21632641
SBIN,2022-09-15 00:00:00.000,572.55,578.5,567.9,572.15,573.5,12749947
SBIN,2022-09-16 00:00:00.000,569.1,574.0,560.3,561.8,564.61,14739280
SBIN,2022-09-19 00:00:00.000,560.7,574.4,559.55,572.25,569.54,11194003
SBIN,2022-09-20 00:00:00.000,577.95,577.95,572.85,574.05,575.5,8484017
SBIN,2022-09-21 00:00:00.000,575.0,577.3,565.4,569.7,570.45,9392526
SBIN,2022-09-22 00:00:00.000,566.75,574.0,562.0,567.3,567.39,11869435
SBIN,2022-09-23 00:00:00.000,564.8,568.0,549.5,550.6,555.53,12563239
SBIN,2022-09-26 00:00:00.000,545.8,549.0,533.0,543.3,541.37,16158750
SBIN,2022-09-27 00:00:00.000,544.55,550.9,533.2,536.5,542.4,11066799
SBIN,2022-09-28 00:00:00.000,532.9,539.8,520.35,524.85,532.17,12233485
SBIN,2022-09-29 00:00:00.000,529.0,535.7,519.55,521.75,525.18,17310168
SBIN,2022-09-30 00:00:00.000,524.0,536.9,516.15,530.6,528.17,17466950
SBIN,2022-10-03 00:00:00.000,527.6,531.65,518.5,519.75,525.01,9351162
SBIN,2022-10-04 00:00:00.000,533.0,535.8,527.8,532.7,532.39,8745887
SBIN,2022-10-06 00:00:00.000,534.6,541.8,534.6,537.3,538.44,9507322
SBIN,2022-10-07 00:00:00.000,535.5,535.6,526.55,530.2,529.64,11065307
SBIN,2022-10-10 00:00:00.000,525.7,533.9,522.2,530.75,528.13,9649292
SBIN,2022-10-11 00:00:00.000,530.75,533.7,525.5,527.4,529.35,10825440
SBIN,2022-10-12 00:00:00.000,530.0,535.0,526.0,533.8,530.03,8522604
SBIN,2022-10-13 00:00:00.000,533.0,533.8,520.2,521.45,525.44,12972765
SBIN,2022-10-14 00:00:00.000,530.2,534.85,526.0,527.2,530.03,8545479
SBIN,2022-10-17 00:00:00.000,526.4,544.7,524.2,543.65,538.7,13485349
SBIN,2022-10-18 00:00:00.000,547.1,563.5,546.75,562.45,558.19,20440781
SBIN,2022-10-19 00:00:00.000,563.0,563.45,551.55,553.4,555.4,9540583
SBIN,2022-10-20 00:00:00.000,552.0,556.8,545.3,555.4,551.98,11225588
SBIN,2022-10-21 00:00:00.000,557.25,565.8,557.25,560.85,562.7,11767639
SBIN,2022-10-24 00:00:00.000,567.0,572.5,565.9,570.5,569.46,3692065
SBIN,2022-10-25 00:00:00.000,572.5,586.2,568.0,578.55,578.28,19899324
SBIN,2022-10-27 00:00:00.000,583.95,585.0,577.6,579.65,580.71,13613533
SBIN,2022-10-28 00:00:00.000,579.95,582.65,567.0,570.75,572.65,10043644
SBIN,2022-10-31 00:00:00.000,574.95,577.45,568.4,573.8,572.79,9894639
SBIN,2022-11-01 00:00:00.000,576.35,585.75,574.6,576.9,579.85,12069579
SBIN,2022-11-02 00:00:00.000,575.9,578.95,569.9,573.85,574.79,10241440
SBIN,2022-11-03 00:00:00.000,569.0,587.95,568.0,584.9,581.58,17557998
SBIN,2022-11-04 00:00:00.000,586.0,596.95,580.4,593.95,587.64,25759031
SBIN,2022-11-07 00:00:00.000,613.0,622.7,607.7,614.15,615.56,44265903
SBIN,2022-11-09 00:00:00.000,621.0,621.0,610.55,615.55,615.08,18939854
SBIN,2022-11-10 00:00:00.000,613.1,615.1,602.2,605.75,607.23,11618405
SBIN,2022-11-11 00:00:00.000,617.25,619.55,598.5,601.3,605.28,15525267
SBIN,2022-11-14 00:00:00.000,603.95,603.95,591.65,592.55,596.08,12957268
SBIN,2022-11-15 00:00:00.000,594.3,602.1,592.65,600.85,597.7,10286417
SBIN,2022-11-16 00:00:00.000,599.95,603.5,596.0,599.75,600.52,11555749
SBIN,2022-11-17 00:00:00.000,599.1,602.75,596.15,599.05,599.41,8167131
SBIN,2022-11-18 00:00:00.000,601.0,605.75,597.15,602.7,601.12,12933675
SBIN,2022-11-21 00:00:00.000,602.1,602.1,595.35,598.1,598.39,7412419
SBIN,2022-11-22 00:00:00.000,598.15,600.7,596.15,599.1,598.56,8048595
SBIN,2022-11-23 00:00:00.000,601.55,609.6,601.0,607.65,606.5,12435924
SBIN,2022-11-24 00:00:00.000,609.75,611.3,605.8,609.35,608.75,8960032
SBIN,2022-11-25 00:00:00.000,610.55,613.7,606.25,607.4,609.3,9994513
SBIN,2022-11-28 00:00:00.000,605.6,610.9,602.35,608.6,606.01,7934274
SBIN,2022-11-29 00:00:00.000,607.1,611.8,607.1,608.55,609.32,6942919
SBIN,2022-11-30 00:00:00.000,608.5,611.4,598.4,602.45,603.09,15606230
SBIN,2022-12-01 00:00:00.000,607.85,609.8,601.55,608.1,605.68,14209313
SBIN,2022-12-02 00:00:00.000,607.5,609.6,604.25,607.55,607.29,7533838
SBIN,2022-12-05 00:00:00.000,608.5,618.0,607.55,617.3,614.05,11585602
SBIN,2022-12-06 00:00:00.000,614.75,619.8,607.8,608.95,613.29,12996244
SBIN,2022-12-07 00:00:00.000,610.85,612.9,604.5,607.05,607.96,7613892
SBIN,2022-12-08 00:00:00.000,609.75,613.8,607.15,611.65,611.14,10020015
SBIN,2022-12-09 00:00:00.000,614.4,618.0,609.1,616.5,613.84,11202267
SBIN,2022-12-12 00:00:00.000,614.8,618.7,611.0,613.05,613.74,9285187
SBIN,2022-12-13 00:00:00.000,613.5,617.4,612.5,616.75,615.45,7455415
SBIN,2022-12-14 00:00:00.000,618.5,626.75,617.5,625.5,623.52,14010673
SBIN,2022-12-15 00:00:00.000,625.55,629.55,614.3,615.95,621.92,10622271
SBIN,2022-12-16 00:00:00.000,612.0,615.6,602.1,603.35,607.83,9435071
SBIN,2022-12-19 00:00:00.000,604.0,609.5,603.0,604.45,605.78,8322012
SBIN,2022-12-20 00:00:00.000,603.0,606.5,599.55,604.45,602.65,6753785
SBIN,2022-12-21 00:00:00.000,605.9,609.15,589.6,593.4,599.66,9217253
SBIN,2022-12-22 00:00:00.000,597.0,599.0,587.55,593.4,592.49,8740149
SBIN,2022-12-23 00:00:00.000,590.0,590.7,571.5,574.0,579.55,13047046
SBIN,2022-12-26 00:00:00.000,574.0,601.7,570.7,597.1,589.64,13201587
SBIN,2022-12-27 00:00:00.000,600.4,603.1,593.3,601.9,598.21,9638618
SBIN,2022-12-28 00:00:00.000,600.9,607.0,598.55,601.05,602.94,7988631
SBIN,2022-12-29 00:00:00.000,600.0,618.0,597.15,611.8,608.16,20130392
SBIN,2022-12-30 00:00:00.000,615.25,620.55,611.35,613.7,615.43,13052895
SBIN,2021-11-08 00:00:00.000,534.45,534.45,516.45,523.25,,19294923064
SBIN,2010-01-04 00:00:00.000,2275.0,2300.0,2275.0,2291.2,2291.26,1103147
SBIN,2022-01-25 00:00:00.000,490.0,517.5,489.0,514.65,,11058388453
SBIN,2021-04-15 00:00:00.000,342.1,347.55,336.1,342.7,,18107434663
SBIN,2021-08-23 00:00:00.000,411.1,413.0,401.25,409.5,,10848384262
SBIN,2020-04-21 00:00:00.000,188.0,188.2,183.0,184.75,,9836877838
SBIN,2020-08-25 00:00:00.000,204.0,208.45,202.7,207.95,,21748127548
SBIN,2020-12-30 00:00:00.000,278.0,278.7,272.5,276.9,,8531681482
SBIN,2021-01-01 00:00:00.000,274.9,280.0,274.4,279.4,,6827968258
SBIN,2023-01-02 00:00:00.000,614.95,619.2,611.2,612.2,,4132615300
SBIN,2023-01-03 00:00:00.000,614.5,616.6,610.0,612.4,,4181258078
SBIN,2023-01-04 00:00:00.000,611.85,614.95,604.0,605.2,,4260969479
SBIN,2023-01-05 00:00:00.000,607.0,611.6,601.95,605.1,,4992982082
SBIN,2023-01-06 00:00:00.000,607.4,607.45,597.0,600.65,,4795747049
SBIN,2023-01-09 00:00:00.000,605.0,609.0,600.1,607.7,,5381251510
SBIN,2023-01-10 00:00:00.000,608.45,609.0,590.6,595.15,,6332208143
SBIN,2023-01-11 00:00:00.000,596.45,599.5,592.25,596.7,,4427502702
SBIN,2023-01-12 00:00:00.000,597.9,597.9,590.1,594.9,,4857601334
SBIN,2023-01-13 00:00:00.000,597.9,602.9,593.65,600.1,,4716567188
SBIN,2023-01-16 00:00:00.000,603.0,606.1,600.6,603.0,,3307558082
